TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
TX002012,AC00248,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,Student,2024-11-04 08:09:16,243.8,57.0,48.0,1.0,13732.81,3
TX002013,AC00177,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,Student,2024-11-04 08:10:09,231.51,60.0,96.0,1.0,5790.7,2
TX002014,AC00139,2023-06-07 16:35:27,Credit,Nashville,D000167,156.96.135.18,M040,Online,Student,2024-11-04 08:07:57,175.05,39.0,34.0,1.0,1447.35,1
TX002015,AC00252,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,Retired,2024-11-04 08:09:26,762.74,64.0,244.0,1.0,207.1,1
TX002016,AC00286,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,Engineer,2024-11-04 08:10:49,34.03,57.0,37.99999999999999,1.0,3077.2,1
TX002017,AC00001,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,Engineer,2024-11-04 08:10:42,15.950000000000001,25.0,52.00000000000001,1.0,1983.0,1
TX002018,AC00453,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,Student,2024-11-04 08:08:05,101.51,46.0,199.0,1.0,3052.47,1
TX002019,AC00291,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,Engineer,2024-11-04 08:07:43,309.42,27.0,42.00000000000001,1.0,8564.46,0
TX002020,AC00113,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,Doctor,2024-11-04 08:07:01,257.6,59.0,293.0,1.0,7950.74,0
TX002021,AC00390,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,Engineer,2024-11-04 08:11:29,746.78,21.0,64.0,1.0,1699.81,1
TX002022,AC00345,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,Engineer,2024-11-04 08:11:23,82.01,23.0,156.0,1.0,287.46,1
TX002023,AC00011,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,Student,2024-11-04 08:09:27,476.99,23.0,187.0,1.0,1154.48,1
TX002024,AC00106,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,Student,2024-11-04 08:06:56,320.11,23.0,130.0,1.0,4076.4799999999996,2
TX002025,AC00087,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,Doctor,2024-11-04 08:09:50,333.39,68.0,35.0,1.0,10628.59,3
TX002026,AC00441,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,Student,2024-11-04 08:11:42,10.3,47.0,197.0,1.0,7801.32,0
TX002027,AC00069,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,Doctor,2024-11-04 08:09:40,737.46,53.0,75.0,4.0,634.16,1
TX002028,AC00020,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,Student,2024-11-04 08:08:28,416.55,33.0,73.0,1.0,922.9599999999999,1
TX002029,AC00172,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,Student,2024-11-04 08:09:29,98.95,75.0,73.0,1.0,5670.82,2
TX002030,AC00237,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,Engineer,2024-11-04 08:10:03,18.14,58.0,48.0,1.0,6020.85,2
TX002031,AC00186,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,Engineer,2024-11-04 08:07:46,1154.79,51.0,107.99999999999999,1.0,6180.3,2
TX002032,AC00165,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,Doctor,2024-11-04 08:09:35,215.13,46.0,114.0,1.0,3956.6899999999996,2
TX002033,AC00438,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,Engineer,2024-11-04 08:07:04,218.57,62.0,102.0,1.0,13869.86,3
TX002034,AC00435,2023-08-07 17:29:48,Debit,Miami,,3.70.1.133,M082,ATM,Retired,2024-11-04 08:11:19,341.88,43.0,89.0,1.0,4159.52,2
TX002035,AC00472,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,Student,2024-11-04 08:07:39,691.92,19.0,61.00000000000001,1.0,1084.65,1
TX002036,AC00446,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,Doctor,2024-11-04 08:06:49,50.43,32.0,51.00000000000001,1.0,9794.26,0
TX002037,AC00427,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,Engineer,2024-11-04 08:09:02,440.43,78.0,22.999999999999996,1.0,5123.24,2
TX002038,AC00230,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,Doctor,2024-11-04 08:09:47,299.03,39.0,52.00000000000001,1.0,1381.28,1
TX002039,AC00172,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,Retired,2024-11-04 08:12:23,1.98,66.0,170.0,1.0,11619.1,3
TX002040,AC00103,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,,ATM,Student,2024-11-04 08:06:48,173.45,31.0,161.0,1.0,9077.62,0
TX002041,AC00467,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,Doctor,2024-11-04 08:12:02,438.76,22.0,73.0,1.0,1824.19,1
TX002042,AC00094,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,Student,2024-11-04 08:09:59,519.62,71.0,40.0,1.0,4159.33,2
TX002043,AC00231,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,Retired,2024-11-04 08:06:38,738.68,50.0,123.99999999999999,1.0,14352.33,3
TX002044,AC00032,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,M070,Branch,Student,2024-11-04 08:09:07,151.14,64.0,37.99999999999999,1.0,2156.54,1
TX002045,AC00241,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,Retired,2024-11-04 08:06:23,75.77,51.0,148.0,1.0,8361.7,0
TX002046,AC00263,2023-12-29 16:45:06,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,Retired,2024-11-04 08:11:11,444.52,27.0,17.0,1.0,5424.6,2
TX002047,AC00012,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,Retired,2024-11-04 08:12:17,5.29,52.0,276.0,1.0,11263.89,3
TX002048,AC00009,2023-02-20 16:16:39,Credit,Fresno,D000270,27.93.195.98,M057,Online,Engineer,2024-11-04 08:11:26,97.63,48.0,127.0,1.0,12467.31,3
TX002049,AC00041,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,Engineer,2024-11-04 08:06:46,256.95,26.0,71.0,1.0,2531.24,1
TX002050,AC00317,2023-08-25 16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,Engineer,2024-11-04 08:11:10,734.86,48.0,290.0,1.0,6242.03,2
TX002051,AC00475,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,Student,2024-11-04 08:10:55,1250.94,36.0,107.0,2.0,11565.97,3
TX002052,AC00181,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,Student,2024-11-04 08:11:48,84.28,39.0,142.0,1.0,13586.06,3
TX002053,AC00120,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,Student,2024-11-04 08:07:27,927.45,24.0,95.0,1.0,1161.84,1
TX002054,AC00331,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,Engineer,2024-11-04 08:06:58,202.49,48.0,69.00000000000001,1.0,7447.099999999999,0
TX002055,AC00500,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,Doctor,2024-11-04 08:10:27,154.99,25.0,53.00000000000001,1.0,1419.31,1
TX002056,AC00292,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,Doctor,2024-11-04 08:12:08,481.53,58.0,277.0,1.0,6142.54,2
TX002057,AC00436,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,Engineer,2024-11-04 08:06:47,172.92,20.0,212.0,1.0,416.37,1
TX002058,AC00476,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,Engineer,2024-11-04 08:08:00,275.59,53.0,238.0,1.0,6313.22,2
TX002059,AC00391,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,Engineer,2024-11-04 08:11:57,207.2,60.0,133.0,1.0,8092.9400000000005,0
TX002060,AC00267,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,Retired,2024-11-04 08:08:32,136.82,31.0,14.0,1.0,6229.13,2
TX002061,AC00034,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,Doctor,2024-11-04 08:11:10,624.0,26.0,132.0,5.0,4976.18,2
TX002062,AC00425,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,Student,2024-11-04 08:06:53,10.15,59.0,58.00000000000001,5.0,7155.04,0
TX002063,AC00048,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,Student,2024-11-04 08:10:19,26.3,32.0,33.0,1.0,7473.73,0
TX002064,AC00110,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,Retired,2024-11-04 08:06:32,319.5,29.0,69.00000000000001,1.0,2366.3,1
TX002065,AC00427,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,Doctor,2024-11-04 08:12:19,182.42,51.0,137.0,1.0,3051.29,1
TX002066,AC00483,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,Student,2024-11-04 08:06:32,716.62,44.0,241.0,1.0,6987.4,0
TX002067,AC00310,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,Student,2024-11-04 08:06:36,222.96,65.0,150.0,1.0,7370.41,0
TX002068,AC00179,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,Doctor,2024-11-04 08:09:25,79.77,68.0,167.0,1.0,5010.31,2
TX002069,AC00363,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,Retired,2024-11-04 08:08:10,592.24,52.0,140.0,1.0,9817.05,0
TX002070,AC00080,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,Retired,2024-11-04 08:10:22,200.19,52.0,107.99999999999999,1.0,4389.96,2
TX002071,AC00158,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,Retired,2024-11-04 08:09:33,297.5,73.0,80.0,1.0,6768.14,2
TX002072,AC00033,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,Engineer,2024-11-04 08:07:31,345.86,51.0,145.0,1.0,1504.64,1
TX002073,AC00492,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,Engineer,2024-11-04 08:07:46,343.88,63.0,97.0,1.0,6486.18,2
TX002074,AC00228,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,Doctor,2024-11-04 08:11:41,16.52,25.0,135.0,1.0,835.5299999999999,1
TX002075,AC00058,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,Doctor,2024-11-04 08:06:53,162.1,41.0,151.0,1.0,8576.65,0
TX002076,AC00427,2023-01-09 17:22:18,Debit,Austin,D000443,81.67.222.238,M009,Branch,Student,2024-11-04 08:10:53,36.12,22.0,234.0,1.0,1593.03,1
TX002077,AC00236,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,Doctor,2024-11-04 08:10:08,354.91,74.0,191.0,1.0,3872.5500000000006,2
TX002078,AC00144,2023-05-29 17:14:03,Debit,Los Angeles,D000608,113.137.153.101,M001,,Retired,2024-11-04 08:11:30,38.41,40.0,117.0,1.0,9129.68,0
TX002079,AC00256,2023-04-24 17:27:12,Debit,Indianapolis,D000410,,M064,,Engineer,2024-11-04 08:07:31,53.52,49.0,55.0,1.0,2227.49,1
TX002080,AC00054,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,Doctor,2024-11-04 08:08:51,13.3,23.0,63.0,1.0,213.0,1
TX002081,AC00492,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,Engineer,2024-11-04 08:06:40,189.65,21.0,60.00000000000001,1.0,8457.09,0
TX002082,AC00498,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,Student,,255.32,80.0,26.999999999999996,1.0,6290.62,2
TX002083,AC00005,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,,Retired,2024-11-04 08:12:11,230.51,51.0,56.0,1.0,9522.37,0
TX002084,AC00204,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,Branch,Retired,2024-11-04 08:08:35,237.74,61.0,151.99999999999997,1.0,11795.12,3
TX002085,AC00428,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,Retired,2024-11-04 08:07:14,512.76,52.0,26.0,1.0,5121.36,2
TX002086,AC00019,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,Retired,2024-11-04 08:10:03,151.37,54.0,53.00000000000001,1.0,8356.08,0
TX002087,AC00029,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,Student,2024-11-04 08:08:01,85.01,25.0,157.0,1.0,1299.4,1
TX002088,AC00449,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,Student,2024-11-04 08:08:58,444.47,57.0,61.00000000000001,1.0,6062.94,2
TX002089,AC00213,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,Student,2024-11-04 08:12:12,55.98,24.0,87.0,1.0,7047.04,0
TX002090,AC00076,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,Engineer,2024-11-04 08:07:45,54.91,41.0,275.0,1.0,7927.2699999999995,0
TX002091,AC00442,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,Doctor,2024-11-04 08:10:11,1047.69,20.0,139.0,1.0,1889.7799999999997,1
TX002092,AC00228,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,Engineer,2024-11-04 08:07:41,393.74,26.0,90.0,1.0,1769.06,1
TX002093,AC00081,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,Student,2024-11-04 08:08:19,58.94,30.0,26.0,1.0,4575.98,2
TX002094,AC00072,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,Engineer,2024-11-04 08:08:07,515.57,27.0,56.0,1.0,9269.67,0
TX002095,AC00261,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,Student,2024-11-04 08:07:09,332.15,59.0,105.0,1.0,9749.46,0
TX002096,AC00082,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,Student,2024-11-04 08:09:11,177.94,19.0,173.0,1.0,123.23999999999998,1
TX002097,AC00334,2023-05-15 16:49:14,,Baltimore,D000687,3.11.254.2,M001,ATM,Doctor,2024-11-04 08:09:42,68.68,49.0,141.0,1.0,4718.51,2
TX002098,AC00251,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,Retired,2024-11-04 08:07:24,1431.54,20.0,84.00000000000001,1.0,1171.98,1
TX002099,AC00481,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,,2024-11-04 08:06:44,240.03,33.0,30.999999999999996,1.0,7807.73,0
TX002100,AC00239,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,Doctor,2024-11-04 08:09:58,168.34,64.0,240.0,1.0,7483.01,0
TX002101,AC00394,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,Student,2024-11-04 08:08:00,474.77,46.0,284.0,1.0,8494.53,0
TX002102,AC00374,2023-03-13 18:45:47,Debit,Tucson,D000105,21.97.154.92,,Online,Student,2024-11-04 08:06:44,451.7,29.0,103.0,1.0,8994.67,0
TX002103,AC00054,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,Doctor,2024-11-04 08:07:00,243.84999999999997,39.0,43.0,1.0,4576.78,2
TX002104,AC00281,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,,Online,Student,2024-11-04 08:10:55,5.76,38.0,164.0,1.0,5859.79,2
TX002105,AC00140,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,Retired,2024-11-04 08:11:22,435.08,55.0,78.0,1.0,2103.41,1
TX002106,AC00058,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,Doctor,2024-11-04 08:11:17,127.78,20.0,170.0,1.0,1046.66,1
TX002107,AC00066,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,Retired,2024-11-04 08:10:31,23.14,47.0,93.0,1.0,10536.54,0
TX002108,AC00190,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,Doctor,2024-11-04 08:06:23,545.87,27.0,41.0,1.0,4860.01,2
TX002109,AC00452,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,Doctor,2024-11-04 08:10:09,21.21,55.0,37.0,1.0,9575.42,0
TX002110,AC00099,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,Retired,2024-11-04 08:12:09,423.53,50.0,81.0,1.0,5453.4,2
TX002111,AC00126,2023-01-02 17:05:16,Debit,,D000299,24.129.74.189,M068,Online,Engineer,2024-11-04 08:08:09,142.1,18.0,109.0,1.0,1545.64,1
TX002112,AC00021,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,Doctor,2024-11-04 08:06:39,114.15,19.0,52.00000000000001,1.0,1612.4,1
TX002113,AC00353,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,Engineer,2024-11-04 08:09:59,275.98,72.0,67.0,1.0,6151.05,2
TX002114,AC00482,2023-03-14 17:10:00,Debit,Raleigh,,190.92.63.219,M048,Branch,Student,2024-11-04 08:11:39,590.68,27.0,22.999999999999996,1.0,852.1999999999999,1
TX002115,AC00427,2023-11-24 17:24:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,Engineer,2024-11-04 08:06:24,152.42,42.0,176.0,1.0,9141.79,0
TX002116,AC00430,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,Engineer,2024-11-04 08:11:54,395.77,43.0,118.0,1.0,6425.99,2
TX002117,AC00043,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,Engineer,2024-11-04 08:10:21,615.16,26.0,140.0,1.0,214.61,1
TX002118,AC00186,2023-12-18 16:30:46,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,Retired,2024-11-04 08:09:57,207.82,19.0,30.0,1.0,229.02,1
TX002119,AC00248,2023-11-27 16:29:16,Credit,,D000243,112.66.191.48,M001,Branch,Student,2024-11-04 08:07:44,220.52,57.0,151.99999999999997,1.0,1793.09,1
TX002120,AC00069,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,Student,2024-11-04 08:07:14,281.47,34.0,142.0,1.0,4437.48,2
TX002121,AC00002,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,Student,2024-11-04 08:10:10,57.91,58.0,97.0,1.0,3641.06,2
TX002122,AC00090,,Debit,El Paso,D000614,85.240.254.83,M025,Branch,Student,2024-11-04 08:07:38,30.48,32.0,78.0,1.0,11481.85,3
TX002123,AC00210,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,Doctor,2024-11-04 08:08:37,1152.58,65.0,180.0,1.0,7567.17,0
TX002124,AC00014,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,Engineer,2024-11-04 08:10:12,424.47,22.0,116.00000000000001,1.0,5491.55,2
TX002125,AC00039,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,Doctor,2024-11-04 08:07:37,228.4,67.0,116.00000000000001,1.0,9598.43,0
TX002126,AC00021,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,Engineer,,67.17,63.0,48.0,1.0,14410.44,3
TX002127,AC00242,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,Student,2024-11-04 08:06:59,284.89,53.0,115.0,1.0,9738.6,0
TX002128,AC00413,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,Retired,2024-11-04 08:07:52,118.69,33.0,296.0,1.0,749.3399999999999,1
,AC00082,2023-02-17 18:46:59,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,Retired,2024-11-04 08:11:08,221.33,27.0,276.0,1.0,1185.43,1
TX002130,AC00304,2023-08-02 17:52:47,Debit,Columbus,D000585,97.4.209.133,M006,ATM,Doctor,2024-11-04 08:11:47,252.31,26.0,172.0,1.0,1584.6,1
TX002131,AC00098,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,Engineer,2024-11-04 08:08:16,58.85,71.0,115.0,1.0,1789.8,1
TX002132,AC00372,2023-10-16 16:30:38,Credit,Memphis,D000095,110.64.1.201,M004,Branch,Doctor,2024-11-04 08:08:19,194.68,32.0,165.0,1.0,14494.18,3
TX002133,AC00274,2023-06-14 16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,Engineer,2024-11-04 08:11:00,433.53,38.0,231.0,1.0,6368.32,2
TX002134,AC00080,2023-07-10 16:37:18,Debit,Boston,,163.58.140.206,M010,Online,Student,2024-11-04 08:12:13,178.26,59.0,59.00000000000001,1.0,1137.13,1
TX002135,AC00064,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,Doctor,2024-11-04 08:09:10,237.0,49.0,115.0,1.0,14021.4,3
TX002136,AC00241,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,Retired,2024-11-04 08:07:52,1169.59,28.0,114.0,1.0,5946.45,2
TX002137,AC00055,2023-01-19 17:27:01,Debit,Columbus,,193.221.15.59,M018,Branch,Engineer,2024-11-04 08:10:02,347.63,25.0,272.0,1.0,1400.04,1
TX002138,AC00215,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,Doctor,2024-11-04 08:10:47,517.68,31.0,24.0,1.0,11305.81,3
TX002139,AC00037,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,Engineer,2024-11-04 08:07:11,36.25,52.0,75.99999999999999,1.0,193.06,1
TX002140,AC00325,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,Student,2024-11-04 08:11:13,46.53,42.0,34.0,1.0,4468.12,2
TX002141,AC00394,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,M026,Online,Retired,2024-11-04 08:06:37,207.47,53.0,12.0,1.0,1688.9,1
TX002142,AC00164,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,Doctor,2024-11-04 08:11:40,199.7,43.0,285.0,1.0,7574.449999999999,0
TX002143,AC00096,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,Retired,2024-11-04 08:11:40,307.89,62.0,90.0,1.0,2637.55,1
TX002144,AC00402,2023-08-07 17:48:31,Debit,Charlotte,,218.83.2.94,M090,Branch,Engineer,2024-11-04 08:09:47,403.63,31.0,167.0,3.0,3304.02,1
TX002145,AC00077,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,Engineer,2024-11-04 08:06:58,20.06,27.0,144.0,1.0,445.21,1
TX002146,AC00116,2023-03-08 18:51:57,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,Doctor,2024-11-04 08:09:14,236.57,79.0,112.0,1.0,3488.77,2
TX002147,AC00145,2023-05-15 16:05:06,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,Doctor,2024-11-04 08:11:10,0.32,39.0,136.0,1.0,7158.58,0
TX002148,AC00457,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,Engineer,2024-11-04 08:08:10,14.28,23.0,81.0,1.0,1597.51,1
TX002149,AC00021,2023-12-08 16:36:30,Credit,Boston,D000198,134.140.85.231,M075,Branch,Engineer,2024-11-04 08:08:49,232.35,33.0,153.0,1.0,4186.25,2
TX002150,AC00110,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,Doctor,2024-11-04 08:08:33,317.53,44.0,104.0,1.0,6237.68,2
TX002151,AC00284,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,Doctor,2024-11-04 08:07:40,74.67,43.0,283.0,1.0,3449.35,2
TX002152,AC00012,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,,ATM,Student,2024-11-04 08:07:13,65.01,29.0,67.0,1.0,10235.19,0
TX002153,AC00065,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,Engineer,2024-11-04 08:08:28,0.45,34.0,172.0,1.0,8670.23,0
TX002154,AC00439,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,Student,2024-11-04 08:08:06,364.13,63.0,61.00000000000001,1.0,8198.0,0
TX002155,AC00157,2023-09-12 17:21:48,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,Retired,2024-11-04 08:11:54,340.13,24.0,32.0,3.0,1149.74,1
TX002156,AC00013,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,Student,2024-11-04 08:08:14,15.810000000000002,69.0,11.0,4.0,8384.85,0
TX002157,AC00355,2023-10-10 16:49:03,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,Retired,2024-11-04 08:10:12,222.66,39.0,88.0,1.0,14466.38,3
TX002158,AC00155,2024-01-01 16:12:32,Debit,Columbus,D000604,214.247.164.80,M028,Online,Engineer,2024-11-04 08:06:23,638.24,48.0,64.0,1.0,5695.78,2
TX002159,AC00105,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,Engineer,2024-11-04 08:08:03,241.21,31.0,107.99999999999999,1.0,1220.86,1
TX002160,AC00216,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,Engineer,2024-11-04 08:11:42,171.16,51.0,42.00000000000001,1.0,6126.5,2
TX002161,AC00297,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,Engineer,2024-11-04 08:08:34,1360.67,29.0,118.0,1.0,2861.65,1
